1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 
1 13 91 455 1820 6188 18564 50388 125970 293930 646646 1352078 2704156 5200300 9657700 17383860 30421755 51895935 86493225 141120525 225792840 354817320 548354040 834451800 251677700 852482996 707475148 910797436 586853480 898654920 58116888 338678264 90682613 760021745 910617655 251400851 668534468 263734836 399651100 753389900 379406870 783135710 6888770 729741450 383307300 285522580 794789340 487075980 358844975 58970275 153123141 424446233 214703056 810484880 879481520 962277488 25622664 83648488 894058520 736917880 284301456 569737808 67106416 889412400 118677225 279048405 966148115 646652255 643120300 320184700 489359220 50941060 892764570 66917650 266958350 629671686 886988268 895350076 571557780 265971620 605867363 843773639 747740513 72715045 654531480 170465336 612855848 524973896 51106700 855750300 969850340 625215220 141547640 934005400 712814600 950222760 694000605 810784185 746798575 897925675 685676756 440410628 198105996 522157180 467021470 806109638 652084314 603719938 559688820 346076580 311103116 47438588 409664151 1840875 317824125 724901425 489546400 52576800 769788000 343212000 177533200 905883600 339249200 104054000 243156000 66498976 549022688 585150816 421258705 599980445 763055563 672648439 824707388 41974220 448718180 244159796 706879778 878285306 389440550 912269950 733321660 965944780 934897860 286078100 393251275 653382415 282427545 244258365 966765800 521136200 962827096 555899448 626102036 812462980 512135420 338881388 441872264 558448488 702128120 415496280 546658501 537713793 244211111 335809475 360380900 586590420 773572860 50715820 125766950 75525550 10268530 940813690 215754180 935922100 793571900 825131116 608662783 480436531 389230005 52195145 122341488 124927664 968329488 884285520 702825880 418684856 58600008 912627816 247476400 675887600 413312080 711530640 818501305 874573925 217331075 630705295 138707660 10101020 707682900 584528100 199599786 
1 14 105 560 2380 8568 27132 77520 203490 497420 1144066 2496144 5200300 10400600 20058300 37442160 67863915 119759850 206253075 347373600 573166440 927983760 476337800 310789600 562467300 414950296 122425444 33222880 620076360 518731280 576848168 915526432 6209045 766230790 676848445 928249296 596783764 860518600 260169700 13559600 392966470 176102180 182990950 912732400 296039700 581562280 376351620 863427600 222272575 281242850 434365991 858812224 73515280 884000160 763481680 725759168 751381832 835030320 729088840 466006720 750308176 320045984 387152400 276564800 395242025 674290430 640438545 287090800 930211100 250395800 739755020 790696080 683460650 750378300 17336650 647008336 533996604 429346680 904460 266876080 872743443 716517082 464257595 536972640 191504120 361969456 974825304 499799200 550905900 406656200 376506540 1721760 143269400 77274800 790089400 740312160 434312765 245096950 991895525 889821200 575497956 15908584 214014580 736171760 203193230 9302868 661387182 265107120 824795940 170872520 481975636 529414224 939078375 940919250 258743375 983644800 473191200 525768000 295556000 638768000 816301200 722184800 61434000 165488000 408644000 475142976 24165664 609316480 30575185 630555630 393611193 66259632 890967020 932941240 381659420 625819216 332698994 210984300 600424850 512694800 246016460 211961240 146859100 432937200 826188475 479570890 761998435 6256800 973022600 494158800 456985896 12885344 638987380 451450360 963585780 302467168 744339432 302787920 4916040 420412320 967070821 504784614 748995725 84805200 445186100 31776520 805349380 856065200 981832150 57357700 67626230 8439920 224194100 160116200 953688100 778819216 387481999 867918530 257148535 309343680 431685168 556612832 524942320 409227840 112053720 530738576 589338584 501966400 749442800 425330400 838642480 550173120 368674425 243248350 460579425 91284720 229992380 240093400 947776300 532304400 731904186 
1 15 120 680 3060 11628 38760 116280 319770 817190 1961256 4457400 9657700 20058300 40116600 77558760 145422675 265182525 471435600 818809200 391975640 319959400 796297200 107086800 669554100 84504396 206929840 240152720 860229080 378960360 955808528 871334960 877544005 643774795 320623240 248872536 845656300 706174900 966344600 979904200 372870670 548972850 731963800 644696200 940735900 522298180 898649800 762077400 984349975 265592825 699958816 558771040 632286320 516286480 279768160 5527328 756909160 591939480 321028320 787035040 537343216 857389200 244541600 521106400 916348425 590638855 231077400 518168200 448379300 698775100 438530120 229226200 912686850 663065150 680401800 327410136 861406740 290753420 291657880 558533960 431277403 147794485 612052080 149024720 340528840 702498296 677323600 177122800 728028700 134684900 511191440 512913200 656182600 733457400 523546800 263858960 698171725 943268675 935164200 824985400 400483356 416391940 630406520 366578280 569771510 579074378 240461560 505568680 330364620 501237140 983212776 512627000 451705375 392624625 651368000 635012800 108204000 633972000 929528000 568296000 384597200 106782000 168216000 333704000 742348000 217490976 241656640 850973120 881548305 512103935 905715128 971974760 862941780 795883020 177542440 803361656 136060650 347044950 947469800 460164600 706181060 918142300 65001400 497938600 324127075 803697965 565696400 571953200 544975800 39134600 496120496 509005840 147993220 599443580 563029360 865496528 609835960 912623880 917539920 337952240 305023061 809807675 558803400 643608600 88794700 120571220 925920600 781985800 763817950 821175650 888801880 897241800 121435900 281552100 235240200 14059416 401541415 269459945 526608480 835952160 267637328 824250160 349192480 758420320 870474040 401212616 990551200 492517600 241960400 667290800 505933280 56106400 424780825 668029175 128608600 219893320 449885700 689979100 637755400 170059800 901963986 
1 16 136 816 3876 15504 54264 170544 490314 1307504 3268760 7726160 17383860 37442160 77558760 155117520 300540195 565722720 37158320 855967520 247943160 567902560 364199760 471286560 140840660 225345056 432274896 672427616 532656696 911617056 867425584 738760544 616304549 260079344 580702584 829575120 675231420 381406320 347750920 327655120 700525790 249498640 981462440 626158640 566894540 89192720 987842520 749919920 734269895 999862720 699821536 258592576 890878896 407165376 686933536 692460864 449370024 41309504 362337824 149372864 686716080 544105280 788646880 309753280 226101705 816740560 47817960 565986160 14365460 713140560 151670680 380896880 293583730 956648880 637050680 964460816 825867556 116620976 408278856 966812816 398090219 545884704 157936784 306961504 647490344 349988640 27312240 204435040 932463740 67148640 578340080 91253280 747435880 480893280 4440080 268299040 966470765 909739440 844903640 669889040 70372396 486764336 117170856 483749136 53520646 632595024 873056584 378625264 708989884 210227024 193439800 706066800 157772175 550396800 201764800 836777600 944981600 578953600 508481600 76777600 461374800 568156800 736372800 70076800 812424800 29915776 271572416 122545536 4093841 516197776 421912904 393887664 256829444 52712464 230254904 33616560 169677210 516722160 464191960 924356560 630537620 548679920 613681320 111619920 435746995 239444960 805141360 377094560 922070360 961204960 457325456 966331296 114324516 713768096 276797456 142293984 752129944 664753824 582293744 920245984 225269045 35076720 593880120 237488720 326283420 446854640 372775240 154761040 918578990 739754640 628556520 525798320 647234220 928786320 164026520 178085936 579627351 849087296 375695776 211647936 479285264 303535424 652727904 411148224 281622264 682834880 673386080 165903680 407864080 75154880 581088160 637194560 61975385 730004560 858613160 78506480 528392180 218371280 856126680 26186480 928150466 
1 17 153 969 4845 20349 74613 245157 735471 2042975 5311735 13037895 30421755 67863915 145422675 300540195 601080390 166803110 203961430 59928950 307872110 875774670 239974430 711260990 852101650 77446706 509721602 182149218 714805914 626422970 493848554 232609098 848913647 108992991 689695575 519270695 194502115 575908435 923659355 251314475 951840265 201338905 182801345 808959985 375854525 465047245 452889765 202809685 937079580 936942300 636763836 895356412 786235308 193400684 880334220 572795084 22165108 63474612 425812436 575185300 261901380 806006660 594653540 904406820 130508525 947249085 995067045 561053205 575418665 288559225 440229905 821126785 114710515 71359395 708410075 672870891 498738447 615359423 23638279 990451095 388541314 934426018 92362802 399324306 46814650 396803290 424115530 628550570 561014310 628162950 206503030 297756310 45192190 526085470 530525550 798824590 765295355 675034795 519938435 189827475 260199871 746964207 864135063 347884199 401404845 33999869 907056453 285681717 994671601 204898625 398338425 104405225 262177400 812574200 14339000 851116600 796098200 375051800 883533400 960311000 421685800 989842600 726215400 796292200 608717000 638632776 910205192 32750728 36844569 553042345 974955249 368842913 625672357 678384821 908639725 942256285 111933495 628655655 92847615 17204175 647741795 196421715 810103035 921722955 357469950 596914910 402056270 779150830 701221190 662426150 119751606 86082902 200407418 914175514 190972970 333266954 85396898 750150722 332444466 252690450 477959495 513036215 106916335 344405055 670688475 117543115 490318355 645079395 563658385 303413025 931969545 457767865 105002085 33788405 197814925 375900861 955528212 804615508 180311284 391959220 871244484 174779908 827507812 238656036 520278300 203113180 876499260 42402940 450267020 525421900 106510060 743704620 805680005 535684565 394297725 472804205 1196385 219567665 75694345 101880825 30031291 
1 18 171 1140 5985 26334 100947 346104 1081575 3124550 8436285 21474180 51895935 119759850 265182525 565722720 166803110 333606220 537567650 597496600 905368710 781143380 21117810 732378800 584480450 661927156 171648758 353797976 68603890 695026860 188875414 421484512 270398159 379391150 69086725 588357420 782859535 358767970 282427325 533741800 485582065 686920970 869722315 678682300 54536825 519584070 972473835 175283520 112363100 49305400 686069236 581425648 367660956 561061640 441395860 14190944 36356052 99830664 525643100 100828400 362729780 168736440 763389980 667796800 798305325 745554410 740621455 301674660 877093325 165652550 605882455 427009240 541719755 613079150 321489225 994360116 493098563 108457986 132096265 122547360 511088674 445514692 537877494 937201800 984016450 380819740 804935270 433485840 994500150 622663100 829166130 126922440 172114630 698200100 228725650 27550240 792845595 467880390 987818825 177646300 437846171 184810378 48945441 396829640 798234485 832234354 739290807 24972524 19644125 224542750 622881175 727286400 989463800 802038000 816377000 667493600 463591800 838643600 722177000 682488000 104173800 94016400 820231800 616524000 225241000 863873776 774078968 806829696 843674265 396716610 371671859 740514772 366187129 44571950 953211675 895467960 7401455 636057110 728904725 746108900 393850695 590272410 400375445 322098400 679568350 276483260 678539530 457690360 158911550 821337700 941089306 27172208 227579626 141755140 332728110 665995064 751391962 501542684 833987150 86677600 564637095 77673310 184589645 528994700 199683175 317226290 807544645 452624040 16282425 319695450 251664995 709432860 814434945 848223350 46038275 421939136 377467348 182082856 362394140 754353360 625597844 800377752 627885564 866541600 386819900 589933080 466432340 508835280 959102300 484524200 591034260 334738880 140418885 676103450 70401175 543205380 544401765 763969430 839663775 941544600 971575891 
1 19 190 1330 7315 33649 134596 480700 1562275 4686825 13123110 34597290 86493225 206253075 471435600 37158320 203961430 537567650 75135300 672631900 578000610 359143990 380261800 112640600 697121050 359048206 530696964 884494940 953098830 648125690 837001104 258485616 528883775 908274925 977361650 565719070 348578605 707346575 989773900 523515700 9097765 696018735 565741050 244423350 298960175 818544245 791018080 966301600 78664700 127970100 814039336 395464984 763125940 324187580 765583440 779774384 816130436 915961100 441604200 542432600 905162380 73898820 837288800 505085600 303390925 48945335 789566790 91241450 968334775 133987325 739869780 166879020 708598775 321677925 643167150 637527266 130625829 239083815 371180080 493727440 4816114 450330806 988208300 925410100 909426550 290246290 95181560 528667400 523167550 145830650 974996780 101919220 274033850 972233950 200959600 228509840 21355435 489235825 477054650 654700950 92547121 277357499 326302940 723132580 521367065 353601419 92892226 117864750 137508875 362051625 984932800 712219200 701683000 503721000 320098000 987591600 451183400 289827000 12004000 694492000 798665800 892682200 712914000 329438000 554679000 418552776 192631744 999461440 843135705 239852315 611524174 352038946 718226075 762798025 716009700 611477660 618879115 254936225 983840950 729949850 123800545 714072955 114448400 436546800 116115150 392598410 71137940 528828300 687739850 509077550 450166856 477339064 704918690 846673830 179401940 845397004 596788966 98331650 932318800 18996400 583633495 661306805 845896450 374891150 574574325 891800615 699345260 151969300 168251725 487947175 739612170 449045030 263479975 111703325 157741600 579680736 957148084 139230940 501625080 255978440 881576284 681954036 309839600 176381200 563201100 153134180 619566520 128401800 87504100 572028300 163062560 497801440 638220325 314323775 384724950 927930330 472332095 236301525 75965300 17509900 989085791 
1 20 210 1540 8855 42504 177100 657800 2220075 6906900 20030010 54627300 141120525 347373600 818809200 855967520 59928950 597496600 672631900 345263800 923264410 282408400 662670200 775310800 472431850 831480056 362177020 246671960 199770790 847896480 684897584 943383200 472266975 380541900 357903550 923622620 272201225 979547800 969321700 492837400 501935165 197953900 763694950 8118300 307078475 125622720 916640800 882942400 961607100 89577200 903616536 299081520 62207460 386395040 151978480 931752864 747883300 663844400 105448600 647881200 553043580 626942400 464231200 969316800 272707725 321653060 111219850 202461300 170796075 304783400 44653180 211532200 920130975 241808900 884976050 522503316 653129145 892212960 263393040 757120480 761936594 212267400 200475700 125885800 35312350 325558640 420740200 949407600 472575150 618405800 593402580 695321800 969355650 941589600 142549200 371059040 392414475 881650300 358704950 13405900 105953021 383310520 709613460 432746040 954113105 307714524 400606750 518471500 655980375 18032000 2964800 715184000 416867000 920588000 240686000 228277600 679461000 969288000 981292000 675784000 474449800 367132000 80046000 409484000 964163000 382715776 575347520 574808960 417944665 657796980 269321154 621360100 339586175 102384200 818393900 429871560 48750675 303686900 287527850 17477700 141278245 855351200 969799600 406346400 522461550 915059960 986197900 515026200 202766050 711843600 162010456 639349520 344268210 190942040 370343980 215740984 812529950 910861600 843180400 862176800 445810295 107117100 953013550 327904700 902479025 794279640 493624900 645594200 813845925 301793100 41405270 490450300 753930275 865633600 23375200 603055936 560204020 699434960 201060040 457038480 338614764 20568800 330408400 506789600 69990700 223124880 842691400 971093200 58597300 630625600 793688160 291489600 929709925 244033700 628758650 556688980 29021075 265322600 341287900 358797800 347883591 
1 21 231 1771 10626 53130 230230 888030 3108105 10015005 30045015 84672315 225792840 573166440 391975640 247943160 307872110 905368710 578000610 923264410 846528820 128937220 791607420 566918220 39350070 870830126 233007146 479679106 679449896 527346376 212243960 155627160 627894135 8436035 366339585 289962205 562163430 541711230 511032930 3870330 505805495 703759395 467454345 475572645 782651120 908273840 824914640 707857040 669464140 759041340 662657876 961739396 23946856 410341896 562320376 494073240 241956540 905800940 11249540 659130740 212174320 839116720 303347920 272664720 545372445 867025505 978245355 180706655 351502730 656286130 700939310 912471510 832602485 74411385 959387435 481890751 135019896 27232856 290625896 47746376 809682970 21950370 222426070 348311870 383624220 709182860 129923060 79330660 551905810 170311610 763714190 459035990 428391640 369981240 512530440 883589480 276003955 157654255 516359205 529765105 635718126 19028646 728642106 161388146 115501251 423215775 823822525 342294025 998274400 16306400 19271200 734455200 151322200 71910200 312596200 540873800 220334800 189622800 170914800 846698800 321148600 688280600 768326600 177810600 141973600 524689376 100036896 674845856 92790521 750587501 19908655 641268755 980854930 83239130 901633030 331504590 380255265 683942165 971470015 988947715 130225960 985577160 955376760 361723160 884184710 799244670 785442570 300468770 503234820 215078420 377088876 16438396 360706606 551648646 921992626 137733610 950263560 861125160 704305560 566482360 12292655 119409755 72423305 400328005 302807030 97086670 590711570 236305770 50151695 351944795 393350065 883800365 637730640 503364240 526739440 129795376 689999396 389434356 590494396 47532876 386147640 406716440 737124840 243914440 313905140 537030020 379721420 350814620 409411920 40037520 833725680 125215280 54925205 298958905 927717555 484406535 513427610 778750210 120038110 478835910 826719501 
1 22 253 2024 12650 65780 296010 1184040 4292145 14307150 44352165 129024480 354817320 927983760 319959400 567902560 875774670 781143380 359143990 282408400 128937220 257874440 49481860 616400080 655750150 526580276 759587422 239266528 918716424 446062800 658306760 813933920 441828055 450264090 816603675 106565880 668729310 210440540 721473470 725343800 231149295 934908690 402363035 877935680 660586800 568860640 393775280 101632320 771096460 530137800 192795676 154535072 178481928 588823824 151144200 645217440 887173980 792974920 804224460 463355200 675529520 514646240 817994160 90658880 636031325 503056830 481302185 662008840 13511570 669797700 370737010 283208520 115811005 190222390 149609825 631500576 766520472 793753328 84379224 132125600 941808570 963758940 186185010 534496880 918121100 627303960 757227020 836557680 388463490 558775100 322489290 781525280 209916920 579898160 92428600 976018080 252022035 409676290 926035495 455800600 91518726 110547372 839189478 577624 116078875 539294650 363117175 705411200 703685600 719992000 739263200 473718400 625040600 696950800 9547000 550420800 770755600 960378400 131293200 977992000 299140600 987421200 755747800 933558400 75532000 600221376 700258272 375104128 467894649 218482150 238390805 879659560 860514490 943753620 845386650 176891240 557146505 241088670 212558685 201506400 331732360 317309520 272686280 634409440 518594150 317838820 103281390 403750160 906984980 122063400 499152276 515590672 876297278 427945924 349938550 487672160 437935720 299060880 3366440 569848800 582141455 701551210 773974515 174302520 477109550 574196220 164907790 401213560 451365255 803310050 196660115 80460480 718191120 221555360 748294800 878090176 568089572 957523928 548018324 595551200 981698840 388415280 125540120 369454560 683359700 220389720 600111140 950925760 360337680 400375200 234100880 359316160 414241365 713200270 640917825 125324360 638751970 417502180 537540290 16376200 843095701 
1 23 276 2300 14950 80730 376740 1560780 5852925 20160075 64512240 193536720 548354040 476337800 796297200 364199760 239974430 21117810 380261800 662670200 791607420 49481860 98963720 715363800 371113950 897694226 657281648 896548176 815264600 261327400 919634160 733568080 175396135 625660225 442263900 548829780 217559090 427999630 149473100 874816900 105966195 40874885 443237920 321173600 981760400 550621040 944396320 46028640 817125100 347262900 540058576 694593648 873075576 461899400 613043600 258261040 145435020 938409940 742634400 205989600 881519120 396165360 214159520 304818400 940849725 443906555 925208740 587217580 600729150 270526850 641263860 924472380 40283385 230505775 380115600 11616176 778136648 571889976 656269200 788394800 730203370 693962310 880147320 414644200 332765300 960069260 717296280 553853960 942317450 501092550 823581840 605107120 815024040 394922200 487350800 463368880 715390915 125067205 51102700 506903300 598422026 708969398 548158876 548736500 664815375 204110025 567227200 272638400 976324000 696316000 435579200 909297600 534338200 231289000 240836000 791256800 562012400 522390800 653684000 631676000 930816600 918237800 673985600 607544000 683076000 283297376 983555648 358659776 826554425 45036575 283427380 163086940 23601430 967355050 812741700 989632940 546779445 787868115 426800 201933200 533665560 850975080 123661360 758070800 276664950 594503770 697785160 101535320 8520300 130583700 629735976 145326648 21623926 449569850 799508400 287180560 725116280 24177160 27543600 597392400 179533855 881085065 655059580 829362100 306471650 880667870 45575660 446789220 898154475 701464525 898124640 978585120 696776240 918331600 666626400 544716576 112806148 70330076 618348400 213899600 195598440 584013720 709553840 79008400 762368100 982757820 582868960 533794720 894132400 294507600 528608480 887924640 302166005 15366275 656284100 781608460 420360430 837862610 375402900 391779100 234874801 
1 24 300 2600 17550 98280 475020 2035800 7888725 28048800 92561040 286097760 834451800 310789600 107086800 471286560 711260990 732378800 112640600 775310800 566918220 616400080 715363800 430727600 801841550 699535776 356817424 253365600 68630200 329957600 249591760 983159840 158555975 784216200 226480100 775309880 992868970 420868600 570341700 445158600 551124795 591999680 35237600 356411200 338171600 888792640 833188960 879217600 696342700 43605600 583664176 278257824 151333400 613232800 226276400 484537440 629972460 568382400 311016800 517006400 398525520 794690880 8850400 313668800 254518525 698425080 623633820 210851400 811580550 82107400 723371260 647843640 688127025 918632800 298748400 310364576 88501224 660391200 316660400 105055200 835258570 529220880 409368200 824012400 156777700 116846960 834143240 387997200 330314650 831407200 654989040 260096160 75120200 470042400 957393200 420762080 136152995 261220200 312322900 819226200 417648226 126617624 674776500 223513000 888328375 92438400 659665600 932304000 908628000 604944000 40523200 949820800 484159000 715448000 956284000 747540800 309553200 831944000 485628000 117304000 48120600 966358400 640344000 247888000 930964000 214261376 197817024 556476800 383031225 428067800 711495180 874582120 898183550 865538600 678280300 667913240 214692685 2560800 2987600 204920800 738586360 589561440 713222800 471293600 747958550 342462320 40247480 141782800 150303100 280886800 910622776 55949424 77573350 527143200 326651600 613832160 338948440 363125600 390669200 988061600 167595455 48680520 703740100 533102200 839573850 720241720 765817380 212606600 110761075 812225600 710350240 688935360 385711600 304043200 970669600 515386176 628192324 698522400 316870800 530770400 726368840 310382560 19936400 98944800 861312900 844070720 426939680 960734400 854866800 149374400 677982880 565907520 868073525 883439800 539723900 321332360 741692790 579555400 954958300 346737400 581612201 
1 25 325 2925 20475 118755 593775 2629575 10518300 38567100 131128140 417225900 251677700 562467300 669554100 140840660 852101650 584480450 697121050 472431850 39350070 655750150 371113950 801841550 603683100 303218876 660036300 913401900 982032100 311989700 561581460 544741300 703297275 487513475 713993575 489303455 482172425 903041025 473382725 918541325 469666120 61665800 96903400 453314600 791486200 680278840 513467800 392685400 89028100 132633700 716297876 994555700 145889100 759121900 985398300 469935740 99908200 668290600 979307400 496313800 894839320 689530200 698380600 12049400 266567925 964993005 588626825 799478225 611058775 693166175 416537435 64381075 752508100 671140900 969889300 280253876 368755100 29146300 345806700 450861900 286120470 815341350 224709550 48721950 205499650 322346610 156489850 544487050 874801700 706208900 361197940 621294100 696414300 166456700 123849900 544611980 680764975 941985175 254308075 73534275 491182501 617800125 292576625 516089625 404418000 496856400 156522000 88826000 997454000 602398000 642921200 592742000 76901000 792349000 748633000 496173800 805727000 637671000 123299000 240603000 288723600 255082000 895426000 143314000 74278000 288539376 486356400 42833200 425864425 853932225 565427405 440009525 338193075 203731675 882011975 549925215 764617900 767178700 770166300 975087100 713673460 303234900 16457700 487751300 235709850 578172170 618419650 760202450 910505550 191392350 102015126 157964550 235537900 762681100 89332700 703164860 42113300 405238900 795908100 783969700 951565155 245675 703985775 237087975 76661825 796903545 562720925 775327525 886088600 698314200 408664440 97599800 483311400 787354600 758024200 273410376 901602700 600125100 916995900 447766300 174135140 484517700 504454100 603398900 464711800 308782520 735722200 696456600 551323400 700697800 378680680 944588200 812661725 696101525 235825425 557157785 298850575 878405975 833364275 180101675 761713876 
1 26 351 3276 23751 142506 736281 3365856 13884156 52451256 183579396 600805296 852482996 414950296 84504396 225345056 77446706 661927156 359048206 831480056 870830126 526580276 897694226 699535776 303218876 606437752 266474052 179875952 161908052 473897752 35479212 580220512 283517787 771031262 485024837 974328292 456500717 359541742 832924467 751465792 221131912 282797712 379701112 833015712 624501912 304780752 818248552 210933952 299962052 432595752 148893628 143449328 289338428 48460328 33858628 503794368 603702568 271993168 251300568 747614368 642453688 331983888 30364488 42413888 308981813 273974818 862601643 662079868 273138643 966304818 382842253 447223328 199731428 870872328 840761628 121015504 489770604 518916904 864723604 315585504 601705974 417047324 641756874 690478824 895978474 218325084 374814934 919301984 794103684 500312584 861510524 482804624 179218924 345675624 469525524 14137504 694902479 636887654 891195729 964730004 455912505 73712630 366289255 882378880 286796880 783653280 940175280 29001280 26455280 628853280 271774480 864516480 941417480 733766480 482399480 978573280 784300280 421971280 545270280 785873280 74596880 329678880 225104880 368418880 442696880 731236256 217592656 260425856 686290281 540222506 105649911 545659436 883852511 87584186 969596161 519521376 284139276 51317976 821484276 796571376 510244836 813479736 829937436 317688736 553398586 131570756 749990406 510192856 420698406 612090756 714105882 872070432 107608332 870289432 959622132 662786992 704900292 110139192 906047292 690016992 641582147 641827822 345813597 582901572 659563397 456466942 19187867 794515392 680603992 378918192 787582632 885182432 368493832 155848432 913872632 187283008 88885708 689010808 606006708 53773008 227908148 712425848 216879948 820278848 284990648 593773168 329495368 25951968 577275368 277973168 656653848 601242048 413903773 110005298 345830723 902988508 201839083 80245058 913609333 93711008 855424884 
1 27 378 3654 27405 169911 906192 4272048 18156204 70607460 254186856 854992152 707475148 122425444 206929840 432274896 509721602 171648758 530696964 362177020 233007146 759587422 657281648 356817424 660036300 266474052 532948104 712824056 874732108 348629860 384109072 964329584 247847371 18878633 503903470 478231762 934732479 294274221 127198688 878664480 99796392 382594104 762295216 595310928 219812840 524593592 342842144 553776096 853738148 286333900 435227528 578676856 868015284 916475612 950334240 454128608 57831176 329824344 581124912 328739280 971192968 303176856 333541344 375955232 684937045 958911863 821513506 483593374 756732017 723036835 105879088 553102416 752833844 623706172 464467800 585483304 75253908 594170812 458894416 774479920 376185894 793233218 434990092 125468916 21447390 239772474 614587408 533889392 327993076 828305660 689816184 172620808 351839732 697515356 167040880 181178384 876080863 512968517 404164246 368894250 824806755 898519385 264808640 147187520 433984400 217637680 157812960 186814240 213269520 842122800 113897280 978413760 919831240 653597720 135997200 114570480 898870760 320842040 866112320 651985600 726582480 56261360 281366240 649785120 92482000 823718256 41310912 301736768 988027049 528249555 633899466 179558902 63411413 150995599 120591760 640113136 924252412 975570388 797054664 593626040 103870876 917350612 747288048 64976784 618375370 749946126 499936532 10129388 430827794 42918550 757024432 629094864 736703196 606992628 566614760 229401752 934302044 44441236 950488528 640505520 282087667 923915489 269729086 852630658 512194055 968660997 987848864 782364256 462968248 841886440 629469072 514651504 883145336 38993768 952866400 140149408 229035116 918045924 524052632 577825640 805733788 518159636 735039584 555318432 840309080 434082248 763577616 789529584 366804952 644778120 301431968 902674016 316577789 426583087 772413810 675402318 877241401 957486459 871095792 964806800 820231684 
